epoch,train_reward,time_s
1,0.008985618129372597,0.0682340000057593
2,0.0031603421084582806,0.07259029999841005
3,0.008301662281155586,0.0694521999976132
4,0.005662604700773954,0.06924260000232607
5,0.014128105714917183,0.07064849999733269
6,0.015616942197084427,0.07704150001518428
7,0.014111769385635853,0.07752099999925122
8,0.013978369534015656,0.07128470001043752
9,0.015464089810848236,0.06976670000585727
10,0.012857748195528984,0.06972610001685098
11,0.019328169524669647,0.09448020000127144
12,0.016429511830210686,0.0878849999862723
13,0.019979648292064667,0.09426189999794587
14,0.020888321101665497,0.07921960001112893
15,0.01725352182984352,0.07766629999969155
16,0.019235413521528244,0.09149600000819191
17,0.023378008976578712,0.08357270000851713
18,0.020947936922311783,0.07767440000316128
19,0.021736199036240578,0.07475989998783916
20,0.02331419289112091,0.07462569998460822
21,0.02351054549217224,0.0774010999884922
22,0.0300772525370121,0.07752349998918362
23,0.027569159865379333,0.08645699999760836
24,0.029088225215673447,0.07599470001878217
25,0.02860306203365326,0.07658240001183003
26,0.030111068859696388,0.07563919998938218
27,0.03320425748825073,0.07666590000735596
28,0.03142119571566582,0.07472689999849536
29,0.03238607197999954,0.07513529999414459
30,0.034915197640657425,0.07681679999222979
31,0.03638641536235809,0.07651640000403859
32,0.03275159001350403,0.0772339999966789
33,0.03921416774392128,0.07930990000022575
34,0.040529415011405945,0.09518480001133867
35,0.04453796148300171,0.08089060001657344
36,0.038156867027282715,0.07550929998978972
37,0.04320402815937996,0.07369580000522546
38,0.0404701866209507,0.07737090002046898
39,0.04658910259604454,0.09064360000775196
40,0.04933720827102661,0.07774690000223927
41,0.0556461438536644,0.07332180000958033
42,0.05657782033085823,0.08091930000227876
43,0.05228794366121292,0.0795088000013493
44,0.055303893983364105,0.07914769998751581
45,0.0594482459127903,0.08321149999392219
46,0.06739645451307297,0.11046310001984239
47,0.059640590101480484,0.08545390001381747
48,0.0662459060549736,0.082629700016696
49,0.07111464440822601,0.08289469999726862
50,0.07122776657342911,0.08053780000773259
51,0.06621240824460983,0.08315130000119098
52,0.07553193718194962,0.08098729999619536
53,0.0848301500082016,0.0806284999998752
54,0.08342219144105911,0.07665219999034889
55,0.08785434812307358,0.08987409999826923
56,0.08504842966794968,0.07514619998983108
57,0.08680479973554611,0.07487890002084896
58,0.08370178192853928,0.08228669999516569
59,0.09117275476455688,0.08358239999506623
60,0.0938158631324768,0.07929900000453927
