epoch,train_reward,time_s
1,0.005923520307987928,0.031018499983474612
2,0.009898100048303604,0.025808899983530864
3,0.007249748334288597,0.027092000003904104
4,0.00786999799311161,0.028176599997095764
5,0.006185996346175671,0.03257180002401583
6,0.0020884841214865446,0.036180099996272475
7,0.007076689042150974,0.03550530000939034
8,0.005703476257622242,0.03413919999729842
9,0.007995737716555595,0.03328169998712838
10,0.005184873007237911,0.03255099998204969
11,0.007966509088873863,0.03353640000568703
12,0.008363988250494003,0.03420120000373572
13,0.006936519406735897,0.03354040000704117
14,0.007145840208977461,0.03265869998722337
15,0.006540963426232338,0.03123799999593757
16,0.005554693751037121,0.03225489999749698
17,0.013300814665853977,0.033319099980872124
18,0.011647475883364677,0.03573159998632036
19,0.016390854492783546,0.0350973000167869
20,0.014749815687537193,0.03466619999380782
21,0.017853092402219772,0.032701300020562485
22,0.016195308417081833,0.03348139999434352
23,0.015918491408228874,0.03386359999421984
24,0.01706148125231266,0.02726889998302795
25,0.016774876043200493,0.028635599999688566
26,0.019915157929062843,0.033027199999196455
27,0.021212704479694366,0.033403400011593476
28,0.022615402936935425,0.03593600000021979
29,0.03369008004665375,0.03406460001133382
30,0.026446256786584854,0.030527700000675395
31,0.029532233253121376,0.03083500001230277
32,0.02944980002939701,0.03132540002116002
33,0.03268033638596535,0.030114099994534627
34,0.03655649721622467,0.034111699991626665
35,0.04298345372080803,0.034061099984683096
36,0.042931266129016876,0.03360589998192154
37,0.03891320526599884,0.03551000001607463
38,0.04316708818078041,0.0308159000123851
39,0.05209637060761452,0.03149259998463094
40,0.04798244312405586,0.03330179999466054
41,0.05181271582841873,0.03278289997251704
42,0.05816272273659706,0.03201049999915995
43,0.07036448270082474,0.033281900017755106
44,0.06347387284040451,0.033464200008893386
45,0.05685732886195183,0.03307239999412559
46,0.09123708307743073,0.03338030001032166
47,0.07874515652656555,0.04372499999590218
48,0.09155645966529846,0.05035119998501614
49,0.08280875533819199,0.04711700000916608
50,0.08429671823978424,0.04546759999357164
51,0.08707188069820404,0.04879570001503453
52,0.09802178293466568,0.04753700000583194
53,0.0845026969909668,0.04692590000922792
54,0.09496387094259262,0.04676389999804087
55,0.10227633267641068,0.05621599999722093
56,0.09425950050354004,0.052996500016888604
57,0.10022171586751938,0.054019900009734556
58,0.0932103842496872,0.05089259997475892
59,0.10058791935443878,0.04516509998939
60,0.09172158688306808,0.046138000005157664
