epoch,train_reward,time_s
1,0.0080528873950243,0.015079600008903071
2,-0.00255564390681684,0.013531800010241568
3,0.008616414852440357,0.016467299981741235
4,9.790476178750396e-05,0.018895599991083145
5,0.010017367079854012,0.015055700001539662
6,0.0029538623057305813,0.014239500014809892
7,0.0028731145430356264,0.013902300008339807
8,0.003410140983760357,0.014155799988657236
9,0.0060377102345228195,0.014159300015307963
10,0.0012366792652755976,0.014203500002622604
11,0.0013167326105758548,0.013990300009027123
12,0.004824865609407425,0.01443069998640567
13,0.006361328065395355,0.015710000006947666
14,0.0059484150260686874,0.014754399977391586
15,0.009819104336202145,0.014148799993563443
16,0.011312945745885372,0.014488200016785413
17,0.011939316056668758,0.014239499985706061
18,0.013289466500282288,0.01435519999358803
19,0.012388508766889572,0.014597600005799904
20,0.009365339763462543,0.019146299979183823
21,0.013962602242827415,0.016562200005864725
22,0.012129978276789188,0.01632719999179244
23,0.013811194337904453,0.01573189999908209
24,0.021314295008778572,0.014994099998148158
25,0.02035715989768505,0.01543840000522323
26,0.020313192158937454,0.0152959999977611
27,0.025893989950418472,0.01498779997928068
28,0.023085452616214752,0.014736799988895655
29,0.025816181674599648,0.01538489997619763
30,0.02918064408004284,0.014981699991039932
31,0.03364664316177368,0.015475000021979213
32,0.03350333124399185,0.016142800013767555
33,0.03348106890916824,0.016080300003523007
34,0.03417329490184784,0.014892300008796155
35,0.03332323580980301,0.015193200000794604
36,0.03725690767168999,0.0151997999928426
37,0.036427319049835205,0.015360299992607906
38,0.04221170395612717,0.015636299998732284
39,0.03779968246817589,0.0153701999806799
40,0.04869670420885086,0.014990399999078363
41,0.04657464474439621,0.01615099998889491
42,0.038316767662763596,0.014658300002338365
43,0.04288262128829956,0.015883499989286065
44,0.04795383661985397,0.018025600002147257
45,0.05485166609287262,0.015848299983190373
46,0.047743767499923706,0.01643079999485053
47,0.05271964147686958,0.016400699998484924
48,0.05859235301613808,0.01566200001980178
49,0.052450280636548996,0.015430200000992045
50,0.05690942332148552,0.018455400015227497
51,0.054357875138521194,0.01713170000584796
52,0.04941505566239357,0.015470699989236891
53,0.055024608969688416,0.015123399993171915
54,0.06094289943575859,0.01603410000097938
55,0.053256046026945114,0.01539690000936389
56,0.05611031502485275,0.016098100022645667
57,0.06236208602786064,0.01637779999873601
58,0.06431735306978226,0.020946400007233024
59,0.057738032191991806,0.026166299998294562
60,0.07155270874500275,0.016489200002979487
