epoch,train_reward,time_s
1,0.007790932431817055,0.03555139998206869
2,3.022060263901949e-05,0.03309029998490587
3,0.008237131871283054,0.03643529998953454
4,0.00136123679112643,0.03749630000675097
5,0.009184401482343674,0.03747839998686686
6,0.0045908112078905106,0.038645499997073784
7,0.009610665030777454,0.04062980000162497
8,0.0028827476780861616,0.036906100023770705
9,0.010282658040523529,0.037971099984133616
10,0.007136269472539425,0.03930299999774434
11,0.009256154298782349,0.03787020000163466
12,0.009520446881651878,0.03791610000189394
13,0.006561724469065666,0.03672490001190454
14,0.012500119395554066,0.04057179999654181
15,0.011830286122858524,0.03767160000279546
16,0.01033466961234808,0.03901809998205863
17,0.008286011405289173,0.039608599996427074
18,0.007711427286267281,0.03835879999678582
19,0.014532726258039474,0.036516600026516244
20,0.012722844257950783,0.037463099986780435
21,0.012696531601250172,0.03678199998103082
22,0.012170028872787952,0.03776120001566596
23,0.013119487091898918,0.03759130000253208
24,0.013564012013375759,0.03709030000027269
25,0.01496479008346796,0.03848139999900013
26,0.020428352057933807,0.04624060000060126
27,0.01705017127096653,0.03791330000967719
28,0.01742866449058056,0.04085329998633824
29,0.019459698349237442,0.04107439998188056
30,0.018370628356933594,0.0385266000230331
31,0.020954590290784836,0.049546900001587346
32,0.021666865795850754,0.04480810000677593
33,0.015440020710229874,0.03717669998877682
34,0.01691032573580742,0.03824170000734739
35,0.01688026636838913,0.03948169999057427
36,0.019759057089686394,0.03628610001760535
37,0.0250089131295681,0.037735499994596466
38,0.023883862420916557,0.03677639999659732
39,0.024016542360186577,0.036739900009706616
40,0.021678542718291283,0.03836319997208193
41,0.024270743131637573,0.03832120000151917
42,0.02746100164949894,0.05025010000099428
43,0.028577487915754318,0.039626400015549734
44,0.03165655583143234,0.04240310000022873
45,0.03310564160346985,0.03753599998890422
46,0.031680043786764145,0.040107599983457476
47,0.03089933842420578,0.03766860000905581
48,0.03593863546848297,0.03825599999981932
49,0.035095833241939545,0.03759969997918233
50,0.035456981509923935,0.03877959999954328
51,0.03632579371333122,0.040520699985791
52,0.03619019314646721,0.03950519999489188
53,0.041994158178567886,0.0365555000025779
54,0.042753588408231735,0.04140919999917969
55,0.03903511166572571,0.039194999990286306
56,0.04010940343141556,0.038208300014957786
57,0.0446951761841774,0.0408088999975007
58,0.045176681131124496,0.03735590001451783
59,0.045840345323085785,0.03970150000532158
60,0.04535758122801781,0.04185979999601841
