epoch,train_reward,time_s
1,0.003165257629007101,0.015831700002308935
2,0.006549819838255644,0.014628700009780005
3,0.012371961027383804,0.014432200026931241
4,0.014173946343362331,0.014232899993658066
5,0.014543906785547733,0.014173700008541346
6,0.015068713575601578,0.018470499984687194
7,0.013995028100907803,0.017452100000809878
8,0.01928405836224556,0.016112799989059567
9,0.023941287770867348,0.022776199999498203
10,0.02324088290333748,0.02189060000819154
11,0.025686034932732582,0.02289669998572208
12,0.025785986334085464,0.020101900008739904
13,0.03244933858513832,0.021514699998078868
14,0.02855723537504673,0.021568199998000637
15,0.02857198938727379,0.02148599998326972
16,0.030057920143008232,0.02090239999233745
17,0.03274428844451904,0.02178540002205409
18,0.03321292623877525,0.018793399998685345
19,0.04201185330748558,0.01966520000132732
20,0.03627142682671547,0.020577100018272176
21,0.03739773854613304,0.02168159998836927
22,0.04167909547686577,0.021455499983858317
23,0.049818143248558044,0.020224200008669868
24,0.03936830163002014,0.02179140000953339
25,0.033224258571863174,0.02142710000043735
26,0.03809591010212898,0.025783699995372444
27,0.045174047350883484,0.02591789999860339
28,0.042927827686071396,0.025130299996817484
29,0.051943011581897736,0.024151899997377768
30,0.05242754518985748,0.02725119999377057
