epoch,train_reward,time_s
1,0.0079917311668396,0.01845470000989735
2,-0.002119134645909071,0.015483399998629466
3,0.008150171488523483,0.016799500008346513
4,-0.00026513985358178616,0.015859500010265037
5,0.009309527464210987,0.016545399994356558
6,0.002588991541415453,0.016526899999007583
7,0.0021527232602238655,0.016094199992949143
8,0.002454706933349371,0.015936599986162037
9,0.004532476421445608,0.016282399999909103
10,-0.000394617673009634,0.01611970001249574
11,-0.0009075162233784795,0.01622640001005493
12,0.00206954893656075,0.016384100017603487
13,0.0032538478262722492,0.01697599998442456
14,0.0031664257403463125,0.016669999982696027
15,0.005092676728963852,0.01610629999777302
16,0.006641935091465712,0.016354799998225644
17,0.007210588548332453,0.015993599983630702
18,0.00737300980836153,0.015953199996147305
19,0.005192173644900322,0.016455700009828433
20,0.003283706260845065,0.015850499999942258
21,0.0044669960625469685,0.016577000002143905
22,0.0034884342458099127,0.017127700004493818
23,0.005292716436088085,0.016912799997953698
24,0.00969998724758625,0.01668860000791028
25,0.009084543213248253,0.01676420000148937
26,0.00853392668068409,0.016095800005132332
27,0.011099984869360924,0.016285099991364405
28,0.007576256059110165,0.01539669997873716
29,0.010934073477983475,0.016554900008486584
30,0.01335338968783617,0.015480400004889816
31,0.01483985222876072,0.015686099999584258
32,0.016778526827692986,0.015795900020748377
33,0.01678864285349846,0.01647570001659915
34,0.016451390460133553,0.01600719999987632
35,0.01603306457400322,0.015507199976127595
36,0.019310230389237404,0.019911899988073856
37,0.022139843553304672,0.019481299998005852
38,0.024345653131604195,0.019431699998676777
39,0.02246420830488205,0.016194700001506135
40,0.03087500110268593,0.016462600004160777
41,0.030181676149368286,0.018259800010127947
42,0.025816507637500763,0.015567800001008436
43,0.029782749712467194,0.01569890000973828
44,0.035416703671216965,0.01563120001810603
45,0.04131807014346123,0.016571100015426055
46,0.036314886063337326,0.01614200000767596
47,0.039253827184438705,0.016192200011573732
48,0.04566032066941261,0.015997599984984845
49,0.044168807566165924,0.016429199982667342
50,0.04903785139322281,0.01607270000386052
51,0.04629387706518173,0.015295399993192405
52,0.04574964940547943,0.01571099998545833
53,0.049314986914396286,0.016188799985684454
54,0.06005352362990379,0.016020999988541007
55,0.05427180230617523,0.015620100020896643
56,0.05564964562654495,0.01872890000231564
57,0.06239201873540878,0.026442600006703287
58,0.0655837431550026,0.016935199993895367
59,0.061242394149303436,0.01582929998403415
60,0.07482047379016876,0.015965300000971183
