epoch,train_reward,time_s
1,0.0017180155264213681,0.031766500003868714
2,0.0027551869861781597,0.027164400002220646
3,0.0003354809887241572,0.03135790000669658
4,0.0001821676269173622,0.030338099983055145
5,0.002544148825109005,0.02825730000040494
6,0.003011282766237855,0.029069999989587814
7,0.0029304304625838995,0.028009100002236664
8,0.0003213505260646343,0.02752800000598654
9,0.009163374081254005,0.02866179999546148
10,0.004273680038750172,0.027785000012954697
11,0.004291974939405918,0.026886099978582934
12,0.00406248914077878,0.04089059997932054
13,0.006914318073540926,0.03368829999817535
14,0.007943699136376381,0.03321950000827201
15,0.01246541179716587,0.029941299988422543
16,0.009464537724852562,0.029921400011517107
17,0.014761727303266525,0.027903399983188137
18,0.015493592247366905,0.028046199993696064
19,0.013561355881392956,0.029164900013711303
20,0.014330225065350533,0.02881999997771345
21,0.017628667876124382,0.0284199999878183
22,0.017237143591046333,0.028693300002487376
23,0.02230505831539631,0.026809199975105003
24,0.02384210005402565,0.02692209999077022
25,0.023808881640434265,0.027100700011942536
26,0.02833300456404686,0.028745099989464507
27,0.03427979722619057,0.030080700002145022
28,0.028400681912899017,0.02908530001877807
29,0.031222794204950333,0.029505599988624454
30,0.030275912955403328,0.02807520001078956
31,0.033369723707437515,0.051049600006081164
32,0.04232393205165863,0.03678090000175871
33,0.03676128759980202,0.0315386000147555
34,0.036244023591279984,0.032868800015421584
35,0.05154507979750633,0.03074919999926351
36,0.04537275806069374,0.030400600022403523
37,0.049234021455049515,0.028309799992712215
38,0.052133165299892426,0.031392899982165545
39,0.04790722206234932,0.030154600011883304
40,0.061417028307914734,0.03183669998543337
41,0.057379819452762604,0.032431800005724654
42,0.06473199278116226,0.03317060001427308
43,0.06203846260905266,0.03177560001495294
44,0.0550127737224102,0.03904060000786558
45,0.06850936263799667,0.032941399986157194
46,0.05933878943324089,0.030253700009780005
47,0.06725980341434479,0.03190910001285374
48,0.0651671439409256,0.030839899991406128
49,0.059610817581415176,0.02975629997672513
50,0.06583164632320404,0.03205300000263378
51,0.05987289175391197,0.030368200008524582
52,0.061839960515499115,0.03102039999794215
53,0.07821245491504669,0.03140000000712462
54,0.06746116280555725,0.026275899988831952
55,0.09206494688987732,0.027440200006822124
56,0.06278209388256073,0.02794319999520667
57,0.07493266463279724,0.029404700006125495
58,0.05542615056037903,0.029980899998918176
59,0.07257518917322159,0.03165140000055544
60,0.0712495818734169,0.03287490000366233
