epoch,train_reward,time_s
1,0.007997226901352406,0.014843700017081574
2,-0.0021399413235485554,0.013316399999894202
3,0.008121291175484657,0.01307950000045821
4,-0.0003170741256326437,0.012918799999170005
5,0.009228388778865337,0.011812099983217195
6,0.0024964488111436367,0.013405000005150214
7,0.0020133317448198795,0.015832800010684878
8,0.0022809701040387154,0.01454049997846596
9,0.004289283882826567,0.015906199987512082
10,-0.0006577071035280824,0.014296800014562905
11,-0.0012616729363799095,0.014710100018419325
12,0.0016460404731333256,0.014592499996069819
13,0.002714889356866479,0.014895900007104501
14,0.002076811622828245,0.014422200008993968
15,0.004024378955364227,0.016123599983984604
16,0.005257805343717337,0.014967700000852346
17,0.006163313984870911,0.014922000002115965
18,0.0057403212413191795,0.014771399990422651
19,0.0028613368049263954,0.014523199992254376
20,0.0012174618896096945,0.01788759999908507
21,0.001417430117726326,0.014750600006664172
22,0.00023869838332757354,0.014574400003766641
23,0.0015693181194365025,0.014528900006553158
24,0.004778264556080103,0.014515599992591888
25,0.003987135831266642,0.014445900014834478
26,0.0026620819699019194,0.014014299988048151
27,0.004493430256843567,0.014065999974263832
28,-0.00022810738300904632,0.014551400003256276
29,0.003095199353992939,0.01462629999150522
30,0.005321658216416836,0.015062899998156354
31,0.0025128251872956753,0.015102699981071055
32,0.004928368143737316,0.01416709998738952
33,0.00430678017437458,0.013956600014353171
34,0.002431110478937626,0.014675599988549948
35,0.00041177356615662575,0.01445010001771152
36,0.0029359576292335987,0.014180900005158037
37,0.003907863050699234,0.014199500001268461
38,0.004343849606812,0.01416259998222813
39,0.0005805475520901382,0.017242199974134564
40,0.0049649071879684925,0.014488200016785413
41,0.004625077825039625,0.01479980000294745
42,0.0031198286451399326,0.015180699992924929
43,0.0019240614492446184,0.01420560001861304
44,0.005648985970765352,0.013758999994024634
45,0.010398086160421371,0.014285799989011139
46,0.004272380378097296,0.014326100004836917
47,0.004044625908136368,0.014026600023498759
48,0.004637479316443205,0.01442200000747107
49,0.00803465861827135,0.016480399994179606
50,0.006711220368742943,0.02082400000654161
51,0.008207349106669426,0.017377500014845282
52,0.00662933150306344,0.014974999998230487
53,0.010251784697175026,0.014984699984779581
54,0.013550047762691975,0.01539689998026006
55,0.013586116954684258,0.01486940000904724
56,0.012599187903106213,0.0144737999944482
57,0.015046919696033001,0.014960200001951307
58,0.01473875343799591,0.014365400013048202
59,0.01692374050617218,0.016144000022904947
60,0.022515742108225822,0.014600299997255206
