epoch,train_reward,time_s
1,0.0023941860999912024,0.030911000008927658
2,0.005778901744633913,0.02688650001073256
3,0.004845231771469116,0.04541099999914877
4,0.005067961290478706,0.04281359998276457
5,0.004264892544597387,0.05364269998972304
6,0.0018043892923742533,0.04457120000733994
7,0.0029491959139704704,0.049505599978147075
8,0.0032549421302974224,0.04182419998687692
9,0.00827629305422306,0.04146290000062436
10,0.005463811568915844,0.043119699985254556
11,0.004103480838239193,0.044096400000853464
12,0.0031865586061030626,0.041325500002130866
13,0.006666472647339106,0.044094900018535554
14,0.004261523950845003,0.04432769998675212
15,0.004145687445998192,0.0400550999911502
16,0.004256213083863258,0.035378600005060434
17,0.0044244215823709965,0.035151699994457886
18,0.003242368344217539,0.0338190000038594
19,0.006980225443840027,0.041697399981785566
20,0.00761165888980031,0.03361640000366606
21,0.0027848947793245316,0.03355990001000464
22,0.004652737639844418,0.034215799998492
23,0.007837193086743355,0.03747870001825504
24,0.006008164957165718,0.03669320000335574
25,0.002955238102003932,0.02793559999554418
26,0.007962237112224102,0.03909839998232201
27,0.0050406004302203655,0.04146009997930378
28,0.00779895531013608,0.04126759999780916
29,0.008653957396745682,0.0337625999818556
30,0.012064269743859768,0.033617000008234754
31,0.005822096019983292,0.04368020000401884
32,0.0068801287561655045,0.0445324000029359
33,0.006399601697921753,0.04508630000054836
34,0.008810136467218399,0.04370100001688115
35,0.012797649949789047,0.04287299999850802
36,0.012953054159879684,0.05141330001060851
37,0.010846379213035107,0.047001900005852804
38,0.010462497361004353,0.04376860000775196
39,0.011332493275403976,0.04277540001203306
40,0.013161404058337212,0.04348349999054335
41,0.014023106545209885,0.037000900018028915
42,0.014032406732439995,0.03908889999729581
43,0.015419251285493374,0.03742700000293553
44,0.017937280237674713,0.04008090001298115
45,0.014381135813891888,0.041986399999586865
46,0.019476396963000298,0.03356710000662133
47,0.018476035445928574,0.029994099983014166
48,0.01785913109779358,0.03303519997280091
49,0.01563217304646969,0.03464319999329746
50,0.019028199836611748,0.03301139999530278
51,0.018720364198088646,0.03287410002667457
52,0.016805090010166168,0.029345300019485876
53,0.021098047494888306,0.02880390000063926
54,0.022759342566132545,0.031674700003350154
55,0.017923876643180847,0.03720489999977872
56,0.020381612703204155,0.029614700004458427
57,0.024132050573825836,0.035683699999935925
58,0.027486003935337067,0.03610050000133924
59,0.021491123363375664,0.035273299989057705
60,0.030591975897550583,0.0413791999744717
