epoch,train_reward,time_s
1,8.416455239057541e-05,0.014849500003037974
2,0.0023673190735280514,0.012763600010657683
3,0.00146211008541286,0.012482200021622702
4,-0.0024875702802091837,0.013306099979672581
5,-0.0018979404121637344,0.03308459999971092
6,-0.0028649759478867054,0.01742650000960566
7,-0.001354158390313387,0.016622499999357387
8,-0.0012430940987542272,0.01589940002304502
9,0.0027616824954748154,0.0201985000167042
10,0.002132912166416645,0.020354699983727187
11,0.004720319993793964,0.017546300019603223
12,0.006180348340421915,0.017073099996196106
13,0.008079851046204567,0.016720699990401044
14,0.008159218356013298,0.015514800004893914
15,0.014200599864125252,0.016999100014800206
16,0.010589100420475006,0.014275599998654798
17,0.012464259751141071,0.013980699994135648
18,0.018062446266412735,0.014050300000235438
19,0.014724417589604855,0.013969199993880466
20,0.017644047737121582,0.014217700023436919
21,0.02242250367999077,0.01416560000507161
22,0.024000786244869232,0.014735699980519712
23,0.02008284628391266,0.016055199987022206
24,0.022872861474752426,0.014601400005631149
25,0.02122962661087513,0.014331699989270419
26,0.027690403163433075,0.01470210001571104
27,0.03024069219827652,0.01415679999627173
28,0.022560331970453262,0.016415699996287003
29,0.029383547604084015,0.01560429998789914
30,0.029032567515969276,0.014969300013035536
31,0.0289820097386837,0.014991500007454306
32,0.032984409481287,0.015397400013171136
33,0.03079378791153431,0.014407700014999136
34,0.033989112824201584,0.015371400018921122
35,0.03759748116135597,0.01887279999209568
36,0.037465523928403854,0.014629899989813566
37,0.03450852632522583,0.016031499981181696
38,0.03529777750372887,0.014754099975107238
39,0.026089616119861603,0.013799100008327514
40,0.026144977658987045,0.014065700001083314
41,0.037914376705884933,0.015911400027107447
42,0.035607583820819855,0.015535800019279122
43,0.03362748399376869,0.015751400002045557
44,0.043553851544857025,0.014341200003400445
45,0.03795324265956879,0.015226899995468557
46,0.03640090674161911,0.014334200008306652
47,0.04235797002911568,0.01416560000507161
48,0.03566683456301689,0.015080599987413734
49,0.03985123708844185,0.014212400012183934
50,0.04124845191836357,0.01491969998460263
51,0.048470862209796906,0.016371299978345633
52,0.037699002772569656,0.01603389999945648
53,0.035437893122434616,0.016431600000942126
54,0.05042232945561409,0.01666069999919273
55,0.03532721847295761,0.016154700017068535
56,0.04647931456565857,0.016256700007943437
57,0.05552847310900688,0.016400399996200576
58,0.044935643672943115,0.016197799996007234
59,0.039977315813302994,0.015371100016636774
60,0.04872683435678482,0.01584300000104122
