epoch,train_reward,time_s
1,0.0036274727899581194,0.03497890001744963
2,0.006746570114046335,0.054323600023053586
3,0.005505381152033806,0.04356340001686476
4,0.005759939085692167,0.030775599996559322
5,0.0047320229932665825,0.02740089999861084
6,0.004322842229157686,0.029035900020971894
7,0.008807001635432243,0.02895919998991303
8,0.0057796211913228035,0.034240599983604625
9,0.004657379351556301,0.028515300014987588
10,0.004850401543080807,0.02881259997957386
11,0.005604355130344629,0.029552899999544024
12,0.006128809414803982,0.027188599982764572
13,0.005232853814959526,0.026645800011465326
14,0.012012728489935398,0.02975350001361221
15,0.008068201132118702,0.028528599999845028
16,0.011316757649183273,0.03009439999004826
17,0.014383088797330856,0.028893100010463968
18,0.015316804870963097,0.02791509998496622
19,0.015660427510738373,0.028755699982866645
20,0.016099128872156143,0.027710999973351136
21,0.02093079686164856,0.029296099994098768
22,0.019112858921289444,0.030838400009088218
23,0.022252682596445084,0.03007970002363436
24,0.033818427473306656,0.02756100002443418
25,0.02959403023123741,0.027462099998956546
26,0.031195156276226044,0.029579399997601286
27,0.030073123052716255,0.029061899986118078
28,0.025910068303346634,0.05131499998969957
29,0.043970562517642975,0.06774189998395741
30,0.04200459644198418,0.060174499987624586
31,0.03865979611873627,0.05652730001020245
32,0.039431311190128326,0.05319130001589656
33,0.040322791785001755,0.04940660001011565
34,0.04068498685956001,0.053362000006018206
35,0.052643317729234695,0.04882450000150129
36,0.0512009859085083,0.053397700015921146
37,0.048561617732048035,0.05029340001055971
38,0.04349511116743088,0.04776730001321994
39,0.05786995589733124,0.04620840001734905
40,0.05339191108942032,0.04500780001399107
41,0.05382746458053589,0.047875999996904284
42,0.06656122952699661,0.04655780000030063
43,0.06721740961074829,0.044957300007808954
44,0.06802837550640106,0.05018479999853298
45,0.06895248591899872,0.04668659999151714
46,0.06977004557847977,0.047591099981218576
47,0.07567190378904343,0.04903379999450408
48,0.07980627566576004,0.05356709999614395
49,0.07576808333396912,0.047186800016788766
50,0.08038128167390823,0.05052429999341257
51,0.07450779527425766,0.04744570000912063
52,0.08982228487730026,0.047815199999604374
53,0.07769327610731125,0.0445975000038743
54,0.09212774783372879,0.04916530000627972
55,0.08332326263189316,0.055270700016990304
56,0.09471709281206131,0.05423380000866018
57,0.07721409946680069,0.034252300014486536
58,0.06593233346939087,0.04350529998191632
59,0.08029717206954956,0.04713990000891499
60,0.07678591459989548,0.048410799994599074
