epoch,train_reward,time_s
1,0.003677120665088296,0.028716900007566437
2,0.0026017283089458942,0.02737540000816807
3,0.0014823332894593477,0.03227269998751581
4,0.00576030695810914,0.030074800015427172
5,0.002889191033318639,0.029991199990035966
6,0.004220721777528524,0.030509600008372217
7,0.006561781279742718,0.03071349998936057
8,0.0001009248080663383,0.030148200021358207
9,0.009196856990456581,0.04815690001123585
10,0.004133652895689011,0.042728699976578355
11,0.005256651900708675,0.03325599999516271
12,0.005493572913110256,0.03158040001289919
13,0.007051851600408554,0.03602369999862276
14,0.0063391271978616714,0.03331259998958558
15,0.009952772408723831,0.032492400001501665
16,0.010949401184916496,0.0333256000012625
17,0.012449578382074833,0.03359420000924729
18,0.010341838002204895,0.04324489997816272
19,0.007902930490672588,0.033916000014869496
20,0.011916069313883781,0.03326239998568781
21,0.01618049666285515,0.03494710000813939
22,0.015826504677534103,0.03258359999745153
23,0.021685371175408363,0.03442499999073334
24,0.023537036031484604,0.03920470000593923
25,0.02122163400053978,0.035975599981611595
26,0.028247781097888947,0.03874849999556318
27,0.03244370222091675,0.03322029998525977
28,0.02504512295126915,0.03488839999772608
29,0.029748909175395966,0.03298190000350587
30,0.028972793370485306,0.03425509997759946
31,0.03436901420354843,0.032963400008156896
32,0.039389245212078094,0.03144089999841526
33,0.038833603262901306,0.032761799986474216
34,0.0343673937022686,0.03182760000345297
35,0.04895685613155365,0.034662999998545274
36,0.052942462265491486,0.0325373999949079
37,0.050334833562374115,0.03205759997945279
38,0.054664064198732376,0.03245639998931438
39,0.05937229469418526,0.03218650000053458
40,0.06273706257343292,0.03448889998253435
41,0.0696118101477623,0.0342248999804724
42,0.07900665700435638,0.033562199998414144
43,0.06873078644275665,0.03338829998392612
44,0.07529091089963913,0.033172199997352436
45,0.07559054344892502,0.03299400000832975
46,0.07441137731075287,0.034724899975117296
47,0.09278453886508942,0.03796180000063032
48,0.08606220781803131,0.03532749999430962
49,0.08970993757247925,0.03316829999675974
50,0.0791761577129364,0.03330759998061694
51,0.08555076271295547,0.03554259997326881
52,0.09529231488704681,0.0325876000279095
53,0.09975036978721619,0.033218299999134615
54,0.12470138072967529,0.03462530000251718
55,0.09499750286340714,0.034138400020310655
56,0.10879632830619812,0.03299649999826215
57,0.09767895936965942,0.03403090001665987
58,0.10248345881700516,0.036488400015514344
59,0.09987951070070267,0.032089499989524484
60,0.11249658465385437,0.03291090001584962
