compile_time_s,epoch_time_s_mean,grad_nonfinite_steps,grad_norm_max,loss_nonfinite_steps,model,mse_test,mse_train,mse_val,param_mismatch,param_mismatch_ratio,params_analytic,params_empirical,samples_per_sec,step_time_ms_mean,test_mae,test_mse,test_r2,test_rmse,test_smape,train_mae,train_mse,train_r2,train_rmse,train_smape,train_time_s,val_mae,val_mse,val_r2,val_rmse,val_smape
None,0.36981319439946675,0,3.0523374241108505,0,geo_sparse,0.06181880831718445,0.05408954247832298,0.06164880469441414,,,5193,7241,9965.118451799908,7.886325377005118,0.19522163271903992,0.06181880831718445,0.7656628279547759,0.24863388408900436,0.7656506299972534,0.18393635749816895,0.05408954247832298,0.7983620978500563,0.23257158570711725,0.7325528264045715,3.698902344040107,0.19298982620239258,0.06164880469441414,0.7545568067836135,0.24829177331199304,0.7721368074417114
None,0.16572213940671646,0,1.940735859126764,0,dense_resrelu,0.1538524329662323,0.13011041283607483,0.15120187401771545,254,0.03507802789669935,7495,7495,22233.99621372162,5.136530911480939,0.31677043437957764,0.1538524329662323,0.4167900508757926,0.39224027453364896,1.07265043258667,0.2908158004283905,0.13011041283607483,0.5149674210922286,0.36070821010350573,1.0286893844604492,1.657821636996232,0.3187824487686157,0.15120187401771545,0.3980180233441565,0.3888468516237665,1.0997763872146606
None,0.36868195550632665,0,1.6794060367367007,0,dense_respsann,0.21371066570281982,0.2104593813419342,0.22610443830490112,4,0.0005524098881369977,7245,7245,9995.9818567038,7.883642108352096,0.37554454803466797,0.21371066570281982,0.18988485219991424,0.4622885091615622,1.3176686763763428,0.3666785955429077,0.2104593813419342,0.2154381973588727,0.4587585218194145,1.3034957647323608,3.687481682980433,0.3806845545768738,0.22610443830490112,0.09980745949437164,0.47550440408570466,1.3516170978546143
