compile_time_s,epoch_time_s_mean,grad_nonfinite_steps,grad_norm_max,loss_nonfinite_steps,model,mse_test,mse_train,mse_val,param_mismatch,param_mismatch_ratio,params_analytic,params_empirical,samples_per_sec,step_time_ms_mean,test_mae,test_mse,test_r2,test_rmse,test_smape,train_mae,train_mse,train_r2,train_rmse,train_smape,train_time_s,val_mae,val_mse,val_r2,val_rmse,val_smape
None,0.5052951824036427,0,2.6312630456516506,0,geo_sparse,0.07801364362239838,0.07728024572134018,0.0727246105670929,,,1173,1285,7293.302301281872,8.515989356570774,0.22291705012321472,0.07801364362239838,0.7078656105485628,0.27930922580967205,0.8355397582054138,0.22083605825901031,0.07728024572134018,0.7287256266195155,0.27799324761824734,0.834068775177002,5.0539520339807495,0.21455758810043335,0.0727246105670929,0.7264260520197031,0.2696750091630533,0.8260072469711304
None,0.3189040294033475,0,1.5707527714277567,0,dense_resrelu,0.12206258624792099,0.1198611706495285,0.11197555065155029,18,0.014007782101167316,1303,1303,11555.936346049511,11.061963787785283,0.2850492596626282,0.12206258624792099,0.5429173994103529,0.34937456439746867,0.9806028604507446,0.27991920709609985,0.1198611706495285,0.5792551478648843,0.3462097206167506,0.972744882106781,3.189702581963502,0.2736409902572632,0.11197555065155029,0.5787726422797008,0.3346274804189732,0.9515674710273743
None,0.43984134069178255,0,1.5754695582895322,0,dense_respsann,0.17484164237976074,0.18459217250347137,0.17075765132904053,60,0.04669260700389105,1225,1225,8378.890188238209,16.55139093045835,0.33076512813568115,0.17484164237976074,0.34527790171521733,0.4181406968709943,1.154603362083435,0.34403127431869507,0.18459217250347137,0.3520320014508068,0.42964191194932483,1.1821131706237793,4.399150623998139,0.32853230834007263,0.17075765132904053,0.35764735891870336,0.41322832832350753,1.1525777578353882
