env_device_type,env_executables_nvcc,env_executables_nvidia-smi,env_gpu_torch_cuda_devices,env_hostname,env_libraries_bitsandbytes,env_libraries_torch,env_libraries_transformers,env_platform,env_python,env_selected_device,env_timestamp,manifest_activation_config_activation_ratios,manifest_activation_config_activation_types,manifest_activation_config_mix_layout,manifest_activation_config_ratio_sum_tol,manifest_amp,manifest_amp_dtype,manifest_amp_dtype_effective,manifest_batch_size,manifest_compile,manifest_compile_backend,manifest_compile_mode,manifest_dataset_meta_features,manifest_dataset_meta_scale_x,manifest_dataset_meta_scale_y,manifest_dataset_meta_task,manifest_dataset_meta_test_size,manifest_dataset_meta_train_size,manifest_dataset_meta_val_size,manifest_dataset_meta_x_scaler,manifest_dataset_meta_y_scaler,manifest_dataset_meta_y_scaler_mean,manifest_dataset_meta_y_scaler_std,manifest_dense_depth,manifest_dense_respsann_width,manifest_dense_resrelu_width,manifest_depth_sparse,manifest_dtype,manifest_epochs,manifest_features,manifest_k,manifest_lr,manifest_match_tolerance,manifest_pattern,manifest_radius,manifest_seed,manifest_shape,manifest_sparse_activation,manifest_task,manifest_test_size,manifest_tf32,manifest_timing_epochs,manifest_timing_warmup_steps,manifest_train_size,manifest_val_fraction,manifest_val_size,manifest_weight_decay,manifest_wrap_mode,metrics_test_mae,metrics_test_mse,metrics_test_r2,metrics_test_rmse,metrics_test_smape,metrics_train_mae,metrics_train_mse,metrics_train_r2,metrics_train_rmse,metrics_train_smape,metrics_val_mae,metrics_val_mse,metrics_val_r2,metrics_val_rmse,metrics_val_smape,model,mse_test,mse_train,mse_val,param_mismatch,param_mismatch_ratio,params_analytic,params_empirical,params_trainable,result_dir,run_id,status,train_compile_time_s,train_epoch_time_s_mean,train_grad_nonfinite_steps,train_grad_norm_max,train_loss_nonfinite_steps,train_samples_per_sec,train_step_time_ms_mean,train_train_time_s
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19498188800, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:36:50.492520Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.046107035130262375,0.5337401032447815,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,0,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.24615833163261414,0.09235794842243195,0.6541510994670678,0.30390450543292696,0.8955177068710327,0.24827975034713745,0.09560678899288177,0.6643945497093156,0.30920347506598594,0.8885167241096497,0.23994407057762146,0.09188929200172424,0.6543327282512035,0.30313246609646455,0.8821421265602112,geo_sparse,0.09235794842243195,0.09560678899288177,0.09188929200172424,,,1305,1529,1529,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_0,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=0,ok,,0.3703232114028651,0,2.7354955805861914,0,9950.493729171003,8.133911662631565,3.704338799987454
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19498188800, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:36:50.492520Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.046107035130262375,0.5337401032447815,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,0,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.2905985116958618,0.12634961307048798,0.5268639515104656,0.35545690747330816,1.0010896921157837,0.2933918535709381,0.13130109012126923,0.5390979654991623,0.36235492286054183,0.9987554550170898,0.2850882411003113,0.1251429170370102,0.5292399429245991,0.3537554480668958,0.9780222773551941,dense_resrelu,0.12634961307048798,0.13130109012126923,0.1251429170370102,154,0.10071942446043165,1683,1683,1683,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_0,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=0,ok,,0.1627602525113616,0,1.4330901371387847,0,22638.52236134879,5.18097898695204,1.6281981399515644
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19498188800, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:36:50.492520Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.046107035130262375,0.5337401032447815,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,0,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.35662513971328735,0.20229250192642212,0.24248382979112815,0.44976938749366,1.2344632148742676,0.370817631483078,0.21642005443572998,0.2403076105746148,0.4652096886735378,1.266904592514038,0.3518703877925873,0.20131362974643707,0.24270247431270953,0.44867987446110963,1.2016844749450684,dense_respsann,0.20229250192642212,0.21642005443572998,0.20131362974643707,32,0.020928711576193592,1561,1561,1561,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_0,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=0,ok,,0.2433130532037467,0,1.7360587772897345,0,15145.438324366203,7.753354708353679,2.4337360999779776
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19427348480, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:02.764986Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.04164920002222061,0.5329962372779846,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,1,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.20634615421295166,0.06679053604602814,0.7633459091630026,0.25843865044924713,0.755877673625946,0.21225261688232422,0.06959743797779083,0.7550119204038074,0.2638132634607116,0.7869992852210999,0.21627305448055267,0.0736062228679657,0.7740731091269691,0.2713046679804196,0.7651035785675049,geo_sparse,0.06679053604602814,0.06959743797779083,0.0736062228679657,,,1305,1529,1529,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_1,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=1,ok,,0.36140232550096696,0,2.2705393775954357,0,10196.068290952166,8.462269606413665,3.615118980000261
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19427348480, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:02.764986Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.04164920002222061,0.5329962372779846,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,1,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.28026747703552246,0.11977380514144897,0.575614111821118,0.34608352336025616,0.9441116452217102,0.2808094024658203,0.11963599175214767,0.5788725516425512,0.3458843618207503,0.9574423432350159,0.30009350180625916,0.13649322092533112,0.5810478270812758,0.36944988959983616,0.9503427147865295,dense_resrelu,0.11977380514144897,0.11963599175214767,0.13649322092533112,154,0.10071942446043165,1683,1683,1683,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_1,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=1,ok,,0.2587353142851498,0,1.9208028462519398,0,14241.629641818798,4.430900149875217,2.5881869510049
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19427348480, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:02.764986Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.04164920002222061,0.5329962372779846,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,1,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.34404608607292175,0.1804749071598053,0.3605362735318982,0.4248233834898984,1.1726300716400146,0.3399169147014618,0.17987626791000366,0.3668223762492351,0.4241182239777061,1.1549216508865356,0.3617592751979828,0.20543226599693298,0.3694463883004012,0.45324636346796315,1.1374608278274536,dense_respsann,0.1804749071598053,0.17987626791000366,0.20543226599693298,32,0.020928711576193592,1561,1561,1561,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_1,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=1,ok,,0.44415246130083685,0,1.8503684511267096,0,8297.42156119908,23.52756401344582,4.442343892995268
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19477618688, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:13.165650Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.04370284080505371,0.5168509483337402,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,2,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.2466989904642105,0.09487521648406982,0.6396704306308045,0.308018208039833,0.9124781489372253,0.2623593807220459,0.10553910583257675,0.6049220044685764,0.32486782825108546,0.964039146900177,0.2568531632423401,0.09762902557849884,0.6203278364418735,0.3124564378893462,0.9753767848014832,geo_sparse,0.09487521648406982,0.10553910583257675,0.09762902557849884,,,1305,1529,1529,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_2,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=2,ok,,0.3846825750020798,0,2.493145322292189,0,9578.890074702915,12.875265174441868,3.8480449939961545
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19477618688, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:13.165650Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.04370284080505371,0.5168509483337402,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,2,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.281673789024353,0.1275412142276764,0.5156072101590472,0.3571291282262991,0.9890966415405273,0.28998103737831116,0.12908214330673218,0.5167903857114653,0.3592800346620059,1.0148049592971802,0.29951587319374084,0.13479070365428925,0.4758087976797646,0.36713853468995766,1.0703787803649902,dense_resrelu,0.1275412142276764,0.12908214330673218,0.13479070365428925,154,0.10071942446043165,1683,1683,1683,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_2,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=2,ok,,0.24330651840427892,0,1.223100616971262,0,15144.360805161608,5.083560272499367,2.4339092599693686
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19477618688, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:13.165650Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.04370284080505371,0.5168509483337402,8,8,9,8,float32,10,16,4,0.001,0.01,local,1,2,"[4, 4]",mixed,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.3545389771461487,0.2033407986164093,0.22772558402602938,0.45093325295037767,1.2712748050689697,0.371834933757782,0.21623606979846954,0.19053596571674036,0.4650119028567651,1.3146623373031616,0.35437434911727905,0.19838961958885193,0.22847723046867707,0.4454094965184868,1.3073759078979492,dense_respsann,0.2033407986164093,0.21623606979846954,0.19838961958885193,32,0.020928711576193592,1561,1561,1561,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_4_act_mixed_seed_2,task=mixed_shape=4x4_depth=8_k=4_act=mixed_seed=2,ok,,0.2475308890163433,0,2.066488895858176,0,14887.462779094894,8.777175673732051,2.4759087929851376
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19530911744, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:26.130580Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.046107035130262375,0.5337401032447815,8,10,11,8,float32,10,16,8,0.001,0.01,local,1,0,"[4, 4]",relu,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.24579918384552002,0.09082794934511185,0.6598804222567785,0.3013767564778542,0.8975957632064819,0.2422167807817459,0.08952050656080246,0.6857590172643688,0.2991997770066055,0.8777118921279907,0.2404443919658661,0.08563509583473206,0.6778596360659189,0.29263474816694623,0.8956090211868286,geo_sparse,0.09082794934511185,0.08952050656080246,0.08563509583473206,,,2329,2457,2457,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_8_act_relu_seed_0,task=mixed_shape=4x4_depth=8_k=8_act=relu_seed=0,ok,,0.24712346228770912,0,2.8742942746092957,0,14911.078044667385,5.514625178443061,2.4719875980517827
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19530911744, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:26.130580Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.046107035130262375,0.5337401032447815,8,10,11,8,float32,10,16,8,0.001,0.01,local,1,0,"[4, 4]",relu,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.25974807143211365,0.10080040991306305,0.6225369712388013,0.3174908028794898,0.9305013418197632,0.2518390119075775,0.096147820353508,0.6624953645094053,0.31007712000969695,0.8985327482223511,0.2579483091831207,0.09912367165088654,0.6271185924574454,0.31483912026761623,0.9149563908576965,dense_resrelu,0.10080040991306305,0.096147820353508,0.09912367165088654,50,0.02035002035002035,2407,2407,2407,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_8_act_relu_seed_0,task=mixed_shape=4x4_depth=8_k=8_act=relu_seed=0,ok,,0.2899160006898455,0,1.725045327702757,0,12711.452954830424,5.093429318180791,2.899747191055212
cuda,"{""returncode"": 0, ""stderr"": """", ""stdout"": ""nvcc: NVIDIA (R) Cuda compiler driver\nCopyright (c) 2005-2025 NVIDIA Corporation\nBuilt on Wed_Aug_20_01:57:39_PM_PDT_2025\nCuda compilation tools, release 13.0, V13.0.88\nBuild cuda_13.0.r13.0/compiler.36424714_0""}","{""returncode"": 0, ""stderr"": """", ""stdout"": ""NVIDIA GB10, 580.95.05, 50, [N/A], [N/A]""}","[{""capability"": [12, 1], ""index"": 0, ""memory_free_bytes"": 19530911744, ""memory_total_bytes"": 128457015296, ""name"": ""NVIDIA GB10""}]",gx10-6c52,"{""import_error"": ""No module named 'bitsandbytes'""}","{""cuda_available"": true, ""cuda_version"": ""12.8"", ""cudnn_version"": 91002, ""device_count"": 1, ""version"": ""2.10.0+cu128""}","{""import_error"": ""No module named 'transformers'""}",Linux-6.14.0-1013-nvidia-aarch64-with-glibc2.39,"3.12.3 (main, Nov  6 2025, 13:44:16) [GCC 13.3.0]",cuda,2026-02-05T21:37:26.130580Z,"[0.25, 0.75]","[""psann"", ""relu""]",random,0.001,False,bfloat16,torch.bfloat16,128,False,inductor,default,16,False,True,mixed,1024,4096,410,,standard,0.046107035130262375,0.5337401032447815,8,10,11,8,float32,10,16,8,0.001,0.01,local,1,0,"[4, 4]",relu,mixed,1024,False,1,2,4096,0.1,410,0.0,clamp,0.34126052260398865,0.1831187605857849,0.3142829274868887,0.42792377894408357,1.2006040811538696,0.3499683141708374,0.19299928843975067,0.3225207536290515,0.4393168428819349,1.1995859146118164,0.3339967429637909,0.18048961460590363,0.3210378600532674,0.4248406932085292,1.1654584407806396,dense_respsann,0.1831187605857849,0.19299928843975067,0.18048961460590363,188,0.07651607651607652,2269,2269,2269,/home/nickm1128/psann/reports/full_suite/20260205_210744/geo_sparse_sweep/task_mixed_shape_4x4_depth_8_k_8_act_relu_seed_0,task=mixed_shape=4x4_depth=8_k=8_act=relu_seed=0,ok,,0.5950194148987066,0,1.4542944085958487,0,6194.109951195936,19.604302441632306,5.950814611045644
