task,model,train_mse_mean,train_mse_std,train_rmse_mean,train_rmse_std,train_mae_mean,train_mae_std,train_smape_mean,train_smape_std,train_r2_mean,train_r2_std,val_mse_mean,val_mse_std,val_rmse_mean,val_rmse_std,val_mae_mean,val_mae_std,val_smape_mean,val_smape_std,val_r2_mean,val_r2_std,test_mse_mean,test_mse_std,test_rmse_mean,test_rmse_std,test_mae_mean,test_mae_std,test_smape_mean,test_smape_std,test_r2_mean,test_r2_std,loss_curve_volatility_mean,loss_curve_volatility_std,loss_curve_mean_abs_diff_mean,loss_curve_mean_abs_diff_std,val_curve_volatility_mean,val_curve_volatility_std,epoch_time_s_mean_mean,epoch_time_s_mean_std,step_time_s_mean_mean,step_time_s_mean_std,grad_norm_max_mean,grad_norm_max_std,loss_nonfinite_steps_mean,loss_nonfinite_steps_std,grad_nonfinite_steps_mean,grad_nonfinite_steps_std,n_runs
beijing_light,mlp,0.10857890099287033,0.005023285337675629,0.32944236069992894,0.007634786287795476,0.2244982212781906,0.005169054260621373,0.4876756727695465,0.008374587704020999,0.900081479549408,0.004622648377009575,0.7534998416900635,0.0558685442176232,0.8675542923650441,0.0325843422722279,0.5112340867519378,0.022166511209335486,0.7428982496261597,0.033881291514426454,0.2644032001495361,0.05457060190008556,0.37413381934165957,0.048716876949843856,0.6105786424203506,0.04073605224155088,0.44044973254203795,0.022047753215262592,0.7946552515029908,0.010016068832525652,0.11941247321665287,0.11466394192387014,0.18428451475015645,0.008856985177919207,0.04260725006453285,0.001902450190716196,0.07950587092820083,0.00875354363324445,0.009845757709699683,0.005895544510924355,0.0011328818959009368,0.0006719257759286843,1.439952677056202,0.14198155945507596,0.0,0.0,0.0,0.0,5
beijing_light,psann_conv,0.22018722891807557,0.0053679894169618445,0.469213350285658,0.005707542354627829,0.30225700736045835,0.007106026171017851,0.5663170933723449,0.012586157236773924,0.7973766565322876,0.0049398833749153765,0.31699191927909853,0.00751088693467972,0.5629888875590524,0.006655051100403338,0.33068243265151975,0.010057669210673132,0.575697386264801,0.02593180702342597,0.6906402349472046,0.007336557434771192,0.19485956728458403,0.014048909882575565,0.44119877818031217,0.0159375898736203,0.3257603466510773,0.024691594301143382,0.7540204048156738,0.06386267235926284,0.5413649559020997,0.03306612564231674,0.1975666030721469,0.0032512518625100236,0.044603620211027706,0.0004189476305733341,0.1288415235892208,0.003092340168156251,0.055119980351882994,0.00438880927719922,0.006715447908864007,0.0005200687556765509,1.4119915825654221,0.1339953871570961,0.0,0.0,0.0,0.0,5
eaf_temp_lite,mlp,0.5852777004241944,0.04500952395100474,0.7645724772809885,0.02972009859940136,0.33793540596961974,0.013889801375263775,0.8557548522949219,0.09837092159911766,0.29428997039794924,0.054271118985432514,1.2218591213226317,0.016852052187446745,1.1053564068239266,0.007610454645562105,0.6320441365242004,0.030503254941280318,0.9144685864448547,0.23624409669336416,0.1329967498779297,0.011957841639893033,2.162793207168579,0.03776421696219148,1.4705989332652258,0.01284448557547238,0.6951830863952637,0.048382338871131546,1.9360394954681397,0.00800585315142118,-0.045641183853149414,0.018257773038960243,0.07624173001286422,0.009223068932960246,0.013384604454040527,0.00155173005604061,0.09718145993542142,0.01870291838113715,0.0009537121193716302,7.149383537718616e-05,0.0007608796405838803,7.614762605789964e-05,0.7021029328794607,0.0730197678246741,0.0,0.0,0.0,0.0,5
eaf_temp_lite,psann_conv,0.5183464407920837,0.02021995963901608,0.7198518566209089,0.014130875393712366,0.3262089490890503,0.03970309094706296,0.8661712288856507,0.3168463031037863,0.374993634223938,0.02438061327857619,1.1676678895950316,0.0201707139320467,1.080554636234819,0.009325214908370924,0.6121180772781372,0.04062637226695684,0.8734542727470398,0.4460067231479389,0.17144958972930907,0.014312661294650144,2.2812508583068847,0.03292436107662511,1.5103496939340664,0.010877749086820678,0.7322727799415588,0.03418888692726012,1.9347299098968507,0.006609378734706772,-0.10291163921356201,0.01591784949309944,0.09931622416033593,0.013570255308454527,0.016419425136164616,0.0021250753548200884,0.12603926087320377,0.029642403867976865,0.002421256148372777,0.0005867229421305071,0.002043928559287451,0.0005471689009615699,0.6158187311114315,0.051356791064273384,0.0,0.0,0.0,0.0,5
jena_light,mlp,0.026338497921824456,0.002164894049162853,0.16218186310711222,0.006665320784700103,0.11657413244247436,0.003766632581995077,0.3636847257614136,0.00709005460369893,0.9689330697059632,0.0025539504789578497,0.09609293043613434,0.03006263994331347,0.3068632316428822,0.049090318569718856,0.22721733152866364,0.03703283583111293,0.37881296277046206,0.045371888695503744,0.765630567073822,0.073338242826843,0.07944778129458427,0.015020938839066376,0.28080982339906513,0.02724023625930347,0.2092227280139923,0.023444255072265885,0.3846465885639191,0.04715686823054038,0.6604632496833801,0.06429289539183249,0.11743700603222125,0.011685718196026842,0.028394417016458146,0.002724838684457063,0.08840615392955382,0.04422657171007391,0.07987335325335151,0.02835249429195214,0.0015912075863378319,0.0005362710851246053,1.274411871194269,0.09931179197498294,0.0,0.0,0.0,0.0,5
jena_light,psann_conv,0.07024873346090317,0.0016754305234139089,0.2650296258562913,0.0031683748549915726,0.17717404365539552,0.003031678738698971,0.47230342626571653,0.003947838587045863,0.9171081781387329,0.0019763516759742695,0.09031136333942413,0.008121742088132666,0.3002722415199305,0.01359891135443804,0.22433093190193176,0.010394266155322907,0.34227253794670104,0.01201840273904722,0.7797320485115051,0.019818326793817013,0.058361046761274335,0.005053906242290789,0.24139727822655802,0.010511947136714953,0.17361209392547608,0.01271786310211934,0.299291068315506,0.02223878286905882,0.7507730007171631,0.02160199590819415,0.08040722145052788,0.00136467236715502,0.020157718411083998,0.0004194808839768916,0.017844491936420726,0.0018349906357512634,0.2546452190709533,0.03725037453087125,0.005112975495297739,0.0007120871680747894,2.013751719386936,0.20714689591015084,0.0,0.0,0.0,0.0,5
