compile_time_s,epoch_time_s_mean,grad_nonfinite_steps,grad_norm_max,loss_nonfinite_steps,model,mse_test,mse_train,mse_val,param_mismatch,param_mismatch_ratio,params_analytic,params_empirical,samples_per_sec,step_time_ms_mean,test_mae,test_mse,test_r2,test_rmse,test_smape,train_mae,train_mse,train_r2,train_rmse,train_smape,train_time_s,val_mae,val_mse,val_r2,val_rmse,val_smape
None,0.37351194529328496,0,2.3488280326128055,0,geo_sparse,0.09859711676836014,0.09693896025419235,0.08958693593740463,,,2329,2457,9866.29965868493,5.712603268799959,0.25464433431625366,0.09859711676836014,0.6307875498263846,0.3140017782885316,0.9262633919715881,0.25094446539878845,0.09693896025419235,0.6597182551722776,0.3113502212207217,0.8971887230873108,3.7359497760189697,0.2452605813741684,0.08958693593740463,0.6629936837377668,0.2993107681614623,0.9213095903396606
None,0.3720057501923293,0,1.1807982967408066,0,dense_resrelu,0.10649736225605011,0.1004793718457222,0.10004239529371262,50,0.02035002035002035,2407,2407,9906.867024115567,12.510754373338488,0.26572757959365845,0.10649736225605011,0.601203834915777,0.32633933605382315,0.9461119771003723,0.25727933645248413,0.1004793718457222,0.6472904612937989,0.31698481327300554,0.9215034246444702,3.720651534968056,0.2595655918121338,0.10004239529371262,0.6236625402921419,0.3162947917587525,0.9368703961372375
None,0.8277268696925603,0,0.9345382959733526,0,dense_respsann,0.16419368982315063,0.1682305783033371,0.15868522226810455,188,0.07651607651607652,2269,2269,4452.662655232312,20.05605450382939,0.3231942653656006,0.16419368982315063,0.3851508389938457,0.4052082055229763,1.1488137245178223,0.3271404802799225,0.1682305783033371,0.40946558460656746,0.41015921092099966,1.1354138851165771,8.278192814963404,0.31145283579826355,0.15868522226810455,0.40306113877520844,0.39835313764059216,1.0738487243652344
