dataset,epoch_time_s_mean_mean,epoch_time_s_mean_std,grad_norm_max_mean,grad_norm_max_std,loss_curve_mean_abs_diff_mean,loss_curve_mean_abs_diff_std,loss_curve_volatility_mean,loss_curve_volatility_std,metrics_test_accuracy_mean,metrics_test_accuracy_std,metrics_test_macro_f1_mean,metrics_test_macro_f1_std,metrics_test_mae_mean,metrics_test_mae_std,metrics_test_mase_mean,metrics_test_mase_std,metrics_test_mse_mean,metrics_test_mse_std,metrics_test_nrmse_mean,metrics_test_nrmse_std,metrics_test_r2_mean,metrics_test_r2_std,metrics_test_rmse_mean,metrics_test_rmse_std,metrics_test_smape_mean,metrics_test_smape_std,metrics_train_accuracy_mean,metrics_train_accuracy_std,metrics_train_macro_f1_mean,metrics_train_macro_f1_std,metrics_train_mae_mean,metrics_train_mae_std,metrics_train_mase_mean,metrics_train_mase_std,metrics_train_mse_mean,metrics_train_mse_std,metrics_train_nrmse_mean,metrics_train_nrmse_std,metrics_train_r2_mean,metrics_train_r2_std,metrics_train_rmse_mean,metrics_train_rmse_std,metrics_train_smape_mean,metrics_train_smape_std,metrics_val_accuracy_mean,metrics_val_accuracy_std,metrics_val_macro_f1_mean,metrics_val_macro_f1_std,metrics_val_mae_mean,metrics_val_mae_std,metrics_val_mase_mean,metrics_val_mase_std,metrics_val_mse_mean,metrics_val_mse_std,metrics_val_nrmse_mean,metrics_val_nrmse_std,metrics_val_r2_mean,metrics_val_r2_std,metrics_val_rmse_mean,metrics_val_rmse_std,metrics_val_smape_mean,metrics_val_smape_std,model,n_params_mean,n_params_std,n_runs,step_time_s_mean_mean,step_time_s_mean_std,train_time_s_mean,train_time_s_std,train_time_s_total_mean,train_time_s_total_std,val_curve_volatility_mean,val_curve_volatility_std
classification_clusters,0.11620077135181055,0.022618023027004986,13.197552963084343,2.3075326418661906,0.06945377155446456,0.015553516760413059,0.3380678366182398,0.0786646869154696,0.9986666666666666,0.0016329931618554354,0.9986976356346748,0.0015958564969636088,0.0187582490965724,0.003249468064907069,0.04325799020308772,0.0072471536145811335,0.002479723677970469,0.0010932333599061657,0.04864483767270127,0.010649105397497563,0.9888412594795227,0.004919556861039003,0.04864483767270127,0.010649105397497563,1.3412671089172363,0.0018150295869593307,0.9975305582364781,0.0013526801021305815,0.997505390267406,0.0013472481725111502,0.016609779745340347,0.0016050512178322443,10.077576056451823,0.9704675322860242,0.0016631505219265818,0.0004829966376736855,0.04033905861808679,0.0059925680415945275,0.9925158381462097,0.0021734930546195856,0.04033905861808679,0.0059925680415945275,1.3400295495986938,0.0009724376911092386,0.9956043956043956,0.008791208791208803,0.9955357142857142,0.008928571428571397,0.01799459718167782,0.004386371729384266,1.2026639167323616,0.2986936646891627,0.002577397850109264,0.0025866995503330287,0.04460395879253999,0.02424633395263414,0.9884017109870911,0.011640131703579921,0.04460395879253999,0.02424633395263414,1.3410592079162598,0.0032338802395161866,res_base,35655.0,0.0,5,0.016052383959892072,0.0032649757494093595,2.9562961664050817,0.5626637830928256,2.9509435356012546,0.5648541141846605,0.17803255675248159,0.04577554624447515
classification_clusters,0.12330688218260184,0.04043303693992165,13.193423771825568,2.2986005042481503,0.06944889059037923,0.015530440503561059,0.33793542211222366,0.07856473364189295,0.9986666666666666,0.0016329931618554354,0.9986976356346748,0.0015958564969636088,0.018995861150324346,0.0031786421092114122,0.04380754087337607,0.00706986685355974,0.002542955172248185,0.0010832128235946459,0.049340162382057615,0.010416503653355657,0.988556706905365,0.00487444884043355,0.049340162382057615,0.010416503653355657,1.3413194417953491,0.0018206229885462586,0.9975305582364781,0.0013526801021305815,0.997505390267406,0.0013472481725111502,0.016805334761738778,0.001503939259959069,10.196254082974196,0.9090099098212084,0.0017093903385102748,0.0004657562884261107,0.040950043652146384,0.005699496767047132,0.9923077464103699,0.002095901083536376,0.040950043652146384,0.005699496767047132,1.3400316476821899,0.0009484602412171772,0.9956043956043956,0.008791208791208803,0.9955357142857142,0.008928571428571397,0.018279865384101868,0.004374648346875681,1.2216852385903127,0.2979264944940446,0.002621300844475627,0.0026280405513706075,0.04506511201479994,0.024298899637003327,0.9882041454315186,0.011826196528301322,0.04506511201479994,0.024298899637003327,1.3410237073898315,0.003343342862030146,res_drop_path,35655.0,0.0,5,0.017003055929738494,0.005659055641425448,3.1447449521976525,1.0318983961560546,3.140015243983362,1.032549319593889,0.1787154537338809,0.045798625420472756
classification_clusters,0.10598735916940497,0.04112013146192323,3.9193804682910893,0.5550261388669104,0.04167798494027375,0.0046886516582585955,0.22996648653998902,0.026736431339451902,0.998,0.0016329931618554354,0.9980356064496754,0.0016048308594266202,0.019650562852621078,0.0024634627765531634,0.04533049671097844,0.0055525921939226916,0.002652662550099194,0.0010820662239134646,0.05045514700989168,0.010341213193306317,0.9880630016326905,0.004869297911972954,0.05045514700989168,0.010341213193306317,1.3417633056640625,0.0013292461359159656,0.9972836446562312,0.0014399505655624029,0.9972631065912791,0.0014457296686445937,0.018013154342770576,0.0019349901922950646,10.92917602244617,1.1716610453365366,0.0020069916034117343,0.0006399461387571037,0.04420027334140804,0.007302563930329387,0.9909685373306274,0.002879748509522518,0.04420027334140804,0.007302563930329387,1.3406862258911132,0.0010456285420186277,0.9956043956043956,0.008791208791208803,0.9955357142857142,0.008928571428571397,0.018426191806793214,0.004150114592211441,1.2315865128067842,0.2839877214186605,0.0025363828288391234,0.002256484861133241,0.04490894775977363,0.022794061506213555,0.9885862827301025,0.010154192102298098,0.04490894775977363,0.022794061506213555,1.3412179231643677,0.0027116106623947655,res_no_norm,35335.0,0.0,5,0.014466489431714375,0.005711593996316603,2.7152499245828947,1.0522107909525926,2.7098694926127793,1.0495997578267213,0.1705817959086635,0.020201493821287702
classification_clusters,0.08746184510877356,0.011426158146170108,1.855052433046285,0.08957602114293704,0.039685143314506496,0.0001602439480319495,0.24432915854337925,0.0032892763559987034,0.992,0.004988876515698618,0.9921367370598204,0.0049690774107360395,0.05174174904823303,0.007667890057858419,0.11934112215248387,0.01686112426458997,0.009232594538480044,0.002619733022780407,0.09524482881273241,0.012689252259819778,0.9584533214569092,0.011788796098106572,0.09524482881273241,0.012689252259819778,1.3509040117263793,0.003822583960791828,0.9911104954256471,0.0016419009534661406,0.9910483182208875,0.0016755998308892075,0.04810874313116074,0.0044392442082903235,29.189422866400456,2.687442657250399,0.007889124378561974,0.0007025731849424925,0.08873322333787356,0.003942011495800345,0.9644989371299744,0.003161581758251341,0.08873322333787356,0.003942011495800345,1.34949631690979,0.0014961922486872417,0.9933333333333334,0.008888888888888896,0.9931689758385392,0.009080110359875257,0.046003644913434984,0.005528622081900685,3.0716191110109907,0.37637716699920165,0.006681858142837882,0.0023683959015079626,0.08035400936099568,0.01500304377287822,0.9699316501617432,0.010657785932511809,0.08035400936099568,0.01500304377287822,1.347512412071228,0.0022740637457034796,sgr_base,16131.0,0.0,5,0.011848205990956298,0.0014655183597294319,2.2451648803777062,0.312784028050517,2.2418924823985433,0.3113678725193006,0.21051968500557044,0.004417181347621628
classification_clusters,0.08182997597334907,0.02277413739186535,1.5358106976937822,0.047484688326581766,0.039568435848834835,0.00015903307819116353,0.2606316752757462,0.0033710691213320676,0.992,0.004988876515698618,0.9921367370598204,0.0049690774107360395,0.05922168269753456,0.007659208939012955,0.1366635541326357,0.017213267405133455,0.010929611697793006,0.002586743770724735,0.10390593983190635,0.011539816525459233,0.9508167505264282,0.011640356566227833,0.10390593983190635,0.011539816525459233,1.3517168283462524,0.004068007742413604,0.9901216202711354,0.003320885606142168,0.9900490126836996,0.003378931165317838,0.05594887733459473,0.004675330959419533,33.94728685965415,2.840511800761156,0.009480731375515462,0.000737658386509283,0.09729324564433761,0.0038413184593366974,0.957336699962616,0.0033194573495552967,0.09729324564433761,0.0038413184593366974,1.3503791093826294,0.0017580152750637647,0.9933333333333334,0.008888888888888896,0.9931689758385392,0.009080110359875257,0.053603313863277435,0.006291965295625969,3.5777229394396928,0.41834841417439217,0.008118335902690888,0.002341415553481152,0.08912606322906416,0.013224248786972518,0.9634674668312073,0.01053636658461996,0.08912606322906416,0.013224248786972518,1.3483097314834596,0.002245583418360905,sgr_fourier_feats,16131.0,0.0,5,0.011131585225196822,0.0032021107052430378,2.101459763618186,0.579900818246905,2.09717018060619,0.5787491648693709,0.23103022080220587,0.004526181982078557
classification_clusters,0.06278647237736731,0.002990224805437368,1.2794022357037922,0.07868186670440688,0.039590212375825794,0.0002777345476009106,0.28468792857321973,0.003934783519103111,0.992,0.004521553322083531,0.9921113845786905,0.004626581091823884,0.06201540976762772,0.004413039580696866,0.1433852611412058,0.013415763137433218,0.01142399050295353,0.0010528192359958882,0.10677225576280033,0.004865788967544672,0.9485920310020447,0.0047376741330982545,0.10677225576280033,0.004865788967544672,1.353490138053894,0.0011166830065598727,0.9911117147538278,0.0021209276558025267,0.9910452643939788,0.0021591756234696675,0.05892581343650818,0.007384413834565375,35.754071298362234,4.488445659767064,0.010025857668370008,0.0015409016130362022,0.09980616858009993,0.008036565294370539,0.9548836588859558,0.006934051924580982,0.09980616858009993,0.008036565294370539,1.3519994258880614,0.002256460328644166,0.9955555555555555,0.005443310539518154,0.995437979035762,0.005587618829026617,0.05715625211596489,0.007666764539845554,3.8147191764486594,0.5085368986035135,0.00882837325334549,0.0015948873252254504,0.09356353263893233,0.00861618323092852,0.9602723121643066,0.0071769858746062705,0.09356353263893233,0.00861618323092852,1.3502324581146241,0.0025405945859259026,sgr_no_gate,9603.0,0.0,5,0.008230602739245764,0.0004100929336318144,1.6080907493946142,0.07922908097945804,1.6049065658007748,0.07806588284829774,0.26063241144705296,0.0048725182693990475
classification_clusters,0.06992491160938516,0.022130305205261883,1.8010860584198152,0.10080262274612188,0.03943441459214523,0.00020502269731102478,0.24302911567208998,0.0032751403782930785,0.992,0.004988876515698618,0.9921367370598204,0.0049690774107360395,0.05921572744846344,0.008634127763708845,0.13663399491089928,0.019362169358622127,0.010661528073251247,0.002906665297533886,0.10241226083526447,0.01316270883446886,0.9520231366157532,0.013079986679632435,0.10241226083526447,0.01316270883446886,1.352322793006897,0.0041184333330733765,0.9911104954256471,0.0016419009534661406,0.991050097400427,0.0016745751304871775,0.05563521981239319,0.004951553822750835,33.75599641077797,2.9969511056783444,0.009206813760101795,0.0009269031801243946,0.09582984354991783,0.004843020266328294,0.9585693359375,0.004171064303049244,0.09582984354991783,0.004843020266328294,1.3510516166687012,0.0018708430392469398,0.9933333333333334,0.008888888888888896,0.9931689758385392,0.009080110359875257,0.053382307291030884,0.006399330361180218,3.5639021918184675,0.4326966539965673,0.007955629657953978,0.0026236193335526427,0.08791177671619055,0.015071468825454121,0.964199674129486,0.011806286661448692,0.08791177671619055,0.015071468825454121,1.3489617347717284,0.002483752547703922,sgr_no_phase,16131.0,0.0,5,0.00940953201674191,0.003059444927577879,1.7963653277955018,0.5667411992635566,1.7931818901794032,0.5659746920338642,0.20941906424814055,0.00442182176543482
classification_clusters,0.11801784213725479,0.04725393749996384,51.766494963061746,6.818103084028667,0.12027410792724898,0.03189267259846228,0.5770271940640681,0.15491622427223026,0.994,0.002494438257849316,0.9939063549113895,0.0025130067804307386,0.0494155116379261,0.00402415896727655,0.11409463459711133,0.009989989597559402,0.00826217383146286,0.0019674902949010985,0.09022167031661747,0.011055498032311574,0.9628202080726623,0.008853695260051506,0.09022167031661747,0.011055498032311574,1.3523049831390381,0.0022957098751575744,0.999752781211372,0.0004944375772558907,0.999749995610878,0.0005000087782440322,0.030722491443157196,0.0018698427630914124,18.640550365210622,1.1296509477408048,0.001974600902758539,0.0002860103054576822,0.04431943581035984,0.0032231215009572703,0.9911142945289612,0.0012870374723586446,0.04431943581035984,0.0032231215009572703,1.3442759275436402,0.000913161806085473,0.9956043956043956,0.008791208791208803,0.9955357142857142,0.008928571428571397,0.047548006474971774,0.005756457192685228,3.1744472060514326,0.3889511645451767,0.0064951008651405575,0.0023127199668608596,0.07932266527247762,0.014248355666919274,0.9707720518112183,0.01040725185815708,0.07932266527247762,0.014248355666919274,1.3508402109146118,0.0022516886927016334,wrn_base,52169.0,0.0,5,0.016276434232148206,0.006614781181500358,3.016226169595029,1.2073772566226835,3.007947932591196,1.2067556673584374,0.23420411073607178,0.09347131732763699
classification_clusters,0.09992249360028654,0.04517461779320501,51.766494963061746,6.818103084028667,0.12027410792724898,0.03189267259846228,0.5770271940640681,0.15491622427223026,0.994,0.002494438257849316,0.9939063549113895,0.0025130067804307386,0.0494155116379261,0.00402415896727655,0.11409463459711133,0.009989989597559402,0.00826217383146286,0.0019674902949010985,0.09022167031661747,0.011055498032311574,0.9628202080726623,0.008853695260051506,0.09022167031661747,0.011055498032311574,1.3523049831390381,0.0022957098751575744,0.999752781211372,0.0004944375772558907,0.999749995610878,0.0005000087782440322,0.030722491443157196,0.0018698427630914124,18.640550365210622,1.1296509477408048,0.001974600902758539,0.0002860103054576822,0.04431943581035984,0.0032231215009572703,0.9911142945289612,0.0012870374723586446,0.04431943581035984,0.0032231215009572703,1.3442759275436402,0.000913161806085473,0.9956043956043956,0.008791208791208803,0.9955357142857142,0.008928571428571397,0.047548006474971774,0.005756457192685228,3.1744472060514326,0.3889511645451767,0.0064951008651405575,0.0023127199668608596,0.07932266527247762,0.014248355666919274,0.9707720518112183,0.01040725185815708,0.07932266527247762,0.014248355666919274,1.3508402109146118,0.0022516886927016334,wrn_no_film,52169.0,0.0,5,0.013778328441682138,0.006344849413922189,2.5439008401939645,1.1468168724030716,2.53871123699937,1.145835489256255,0.23420411073607178,0.09347131732763699
classification_clusters,0.11992061780346557,0.0428717212685559,51.766494963061746,6.818103084028667,0.12027410792724898,0.03189267259846228,0.5770271940640681,0.15491622427223026,0.994,0.002494438257849316,0.9939063549113895,0.0025130067804307386,0.0494155116379261,0.00402415896727655,0.11409463459711133,0.009989989597559402,0.00826217383146286,0.0019674902949010985,0.09022167031661747,0.011055498032311574,0.9628202080726623,0.008853695260051506,0.09022167031661747,0.011055498032311574,1.3523049831390381,0.0022957098751575744,0.999752781211372,0.0004944375772558907,0.999749995610878,0.0005000087782440322,0.030722491443157196,0.0018698427630914124,18.640550365210622,1.1296509477408048,0.001974600902758539,0.0002860103054576822,0.04431943581035984,0.0032231215009572703,0.9911142945289612,0.0012870374723586446,0.04431943581035984,0.0032231215009572703,1.3442759275436402,0.000913161806085473,0.9956043956043956,0.008791208791208803,0.9955357142857142,0.008928571428571397,0.047548006474971774,0.005756457192685228,3.1744472060514326,0.3889511645451767,0.0064951008651405575,0.0023127199668608596,0.07932266527247762,0.014248355666919274,0.9707720518112183,0.01040725185815708,0.07932266527247762,0.014248355666919274,1.3508402109146118,0.0022516886927016334,wrn_no_phase,52169.0,0.0,5,0.016525373944480504,0.005985706450695678,3.06279099478852,1.0958742206487257,3.0573068222031,1.096720716271217,0.23420411073607178,0.09347131732763699
